번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
8453,1,2017,정면,문장,KETI_SL_0000008453.MOV,어떤 사람이 자살을 시도하고 있어요
8663,2,2017,정면,문장,KETI_SL_0000008663.MTS,어떤 사람이 자살을 시도하고 있어요
8873,3,2017,정면,문장,KETI_SL_0000008873.MOV,어떤 사람이 자살을 시도하고 있어요
9083,4,2017,정면,문장,KETI_SL_0000009083.MOV,어떤 사람이 자살을 시도하고 있어요
9293,5,2017,정면,문장,KETI_SL_0000009293.MOV,어떤 사람이 자살을 시도하고 있어요
9503,6,2017,정면,문장,KETI_SL_0000009503.MOV,어떤 사람이 자살을 시도하고 있어요
9713,7,2017,정면,문장,KETI_SL_0000009713.MOV,어떤 사람이 자살을 시도하고 있어요
9923,8,2017,정면,문장,KETI_SL_0000009923.MOV,어떤 사람이 자살을 시도하고 있어요
10133,9,2017,정면,문장,KETI_SL_0000010133.MOV,어떤 사람이 자살을 시도하고 있어요
10343,10,2017,정면,문장,KETI_SL_0000010343.MOV,어떤 사람이 자살을 시도하고 있어요
8428,1,2017,정면,문장,KETI_SL_0000008428.MOV,어떤 사람이 벼락을 맞았어요
8638,2,2017,정면,문장,KETI_SL_0000008638.MTS,어떤 사람이 벼락을 맞았어요
8848,3,2017,정면,문장,KETI_SL_0000008848.MOV,어떤 사람이 벼락을 맞았어요
9058,4,2017,정면,문장,KETI_SL_0000009058.MOV,어떤 사람이 벼락을 맞았어요
9268,5,2017,정면,문장,KETI_SL_0000009268.MOV,어떤 사람이 벼락을 맞았어요
9478,6,2017,정면,문장,KETI_SL_0000009478.MOV,어떤 사람이 벼락을 맞았어요
9688,7,2017,정면,문장,KETI_SL_0000009688.MOV,어떤 사람이 벼락을 맞았어요
9898,8,2017,정면,문장,KETI_SL_0000009898.MOV,어떤 사람이 벼락을 맞았어요
10108,9,2017,정면,문장,KETI_SL_0000010108.MOV,어떤 사람이 벼락을 맞았어요
10318,10,2017,정면,문장,KETI_SL_0000010318.MOV,어떤 사람이 벼락을 맞았어요
8464,1,2017,정면,문장,KETI_SL_0000008464.MOV,어떤 사람이 바다에 빠졌어요
8674,2,2017,정면,문장,KETI_SL_0000008674.MTS,어떤 사람이 바다에 빠졌어요
8884,3,2017,정면,문장,KETI_SL_0000008884.MOV,어떤 사람이 바다에 빠졌어요
9094,4,2017,정면,문장,KETI_SL_0000009094.MOV,어떤 사람이 바다에 빠졌어요
9304,5,2017,정면,문장,KETI_SL_0000009304.MOV,어떤 사람이 바다에 빠졌어요
9514,6,2017,정면,문장,KETI_SL_0000009514.MOV,어떤 사람이 바다에 빠졌어요
9724,7,2017,정면,문장,KETI_SL_0000009724.MOV,어떤 사람이 바다에 빠졌어요
9934,8,2017,정면,문장,KETI_SL_0000009934.MOV,어떤 사람이 바다에 빠졌어요
10144,9,2017,정면,문장,KETI_SL_0000010144.MOV,어떤 사람이 바다에 빠졌어요
10354,10,2017,정면,문장,KETI_SL_0000010354.MOV,어떤 사람이 바다에 빠졌어요
8401,1,2017,정면,문장,KETI_SL_0000008401.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
8611,2,2017,정면,문장,KETI_SL_0000008611.MTS,어떤 사람이 무기 흉기를 소지하고 있어요
8821,3,2017,정면,문장,KETI_SL_0000008821.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
9031,4,2017,정면,문장,KETI_SL_0000009031.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
9241,5,2017,정면,문장,KETI_SL_0000009241.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
9451,6,2017,정면,문장,KETI_SL_0000009451.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
9661,7,2017,정면,문장,KETI_SL_0000009661.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
9871,8,2017,정면,문장,KETI_SL_0000009871.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
10081,9,2017,정면,문장,KETI_SL_0000010081.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
10291,10,2017,정면,문장,KETI_SL_0000010291.MOV,어떤 사람이 무기 흉기를 소지하고 있어요
8419,1,2017,정면,문장,KETI_SL_0000008419.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
8629,2,2017,정면,문장,KETI_SL_0000008629.MTS,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
8839,3,2017,정면,문장,KETI_SL_0000008839.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
9049,4,2017,정면,문장,KETI_SL_0000009049.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
9259,5,2017,정면,문장,KETI_SL_0000009259.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
9469,6,2017,정면,문장,KETI_SL_0000009469.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
9679,7,2017,정면,문장,KETI_SL_0000009679.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
9889,8,2017,정면,문장,KETI_SL_0000009889.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
10099,9,2017,정면,문장,KETI_SL_0000010099.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
10309,10,2017,정면,문장,KETI_SL_0000010309.MOV,어떤 사람이 길거리에서 피를 많이 흘리고 있어요
8409,1,2017,정면,문장,KETI_SL_0000008409.MOV,어떤 사람이 교통사고를 당했어요
8619,2,2017,정면,문장,KETI_SL_0000008619.MTS,어떤 사람이 교통사고를 당했어요
8829,3,2017,정면,문장,KETI_SL_0000008829.MOV,어떤 사람이 교통사고를 당했어요
9039,4,2017,정면,문장,KETI_SL_0000009039.MOV,어떤 사람이 교통사고를 당했어요
9249,5,2017,정면,문장,KETI_SL_0000009249.MOV,어떤 사람이 교통사고를 당했어요
9459,6,2017,정면,문장,KETI_SL_0000009459.MOV,어떤 사람이 교통사고를 당했어요
9669,7,2017,정면,문장,KETI_SL_0000009669.MOV,어떤 사람이 교통사고를 당했어요
9879,8,2017,정면,문장,KETI_SL_0000009879.MOV,어떤 사람이 교통사고를 당했어요
10089,9,2017,정면,문장,KETI_SL_0000010089.MOV,어떤 사람이 교통사고를 당했어요
10299,10,2017,정면,문장,KETI_SL_0000010299.MOV,어떤 사람이 교통사고를 당했어요
8413,1,2017,정면,문장,KETI_SL_0000008413.MOV,어떤 사람이 건물에서 추락했어요
8623,2,2017,정면,문장,KETI_SL_0000008623.MTS,어떤 사람이 건물에서 추락했어요
8833,3,2017,정면,문장,KETI_SL_0000008833.MOV,어떤 사람이 건물에서 추락했어요
9043,4,2017,정면,문장,KETI_SL_0000009043.MOV,어떤 사람이 건물에서 추락했어요
9253,5,2017,정면,문장,KETI_SL_0000009253.MOV,어떤 사람이 건물에서 추락했어요
9463,6,2017,정면,문장,KETI_SL_0000009463.MOV,어떤 사람이 건물에서 추락했어요
9673,7,2017,정면,문장,KETI_SL_0000009673.MOV,어떤 사람이 건물에서 추락했어요
9883,8,2017,정면,문장,KETI_SL_0000009883.MOV,어떤 사람이 건물에서 추락했어요
10093,9,2017,정면,문장,KETI_SL_0000010093.MOV,어떤 사람이 건물에서 추락했어요
10303,10,2017,정면,문장,KETI_SL_0000010303.MOV,어떤 사람이 건물에서 추락했어요
8416,1,2017,정면,문장,KETI_SL_0000008416.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
8626,2,2017,정면,문장,KETI_SL_0000008626.MTS,어디선가 연기가 나요 불이 나고 있는 것 같아요
8836,3,2017,정면,문장,KETI_SL_0000008836.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
9046,4,2017,정면,문장,KETI_SL_0000009046.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
9256,5,2017,정면,문장,KETI_SL_0000009256.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
9466,6,2017,정면,문장,KETI_SL_0000009466.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
9676,7,2017,정면,문장,KETI_SL_0000009676.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
9886,8,2017,정면,문장,KETI_SL_0000009886.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
10096,9,2017,정면,문장,KETI_SL_0000010096.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
10306,10,2017,정면,문장,KETI_SL_0000010306.MOV,어디선가 연기가 나요 불이 나고 있는 것 같아요
292,1,2017,정면,단어,KETI_SL_0000000292.MOV,어깨
1125,2,2017,정면,단어,KETI_SL_0000001125.MTS,어깨
1887,3,2017,정면,단어,KETI_SL_0000001887.MOV,어깨
2806,4,2017,정면,단어,KETI_SL_0000002806.MOV,어깨
3633,5,2017,정면,단어,KETI_SL_0000003633.MOV,어깨
4480,6,2017,정면,단어,KETI_SL_0000004480.MOV,어깨
5319,7,2017,정면,단어,KETI_SL_0000005319.MOV,어깨
6158,8,2017,정면,단어,KETI_SL_0000006158.MOV,어깨
6994,9,2017,정면,단어,KETI_SL_0000006994.MOV,어깨
7831,10,2017,정면,단어,KETI_SL_0000007831.MOV,어깨
291,1,2017,정면,단어,KETI_SL_0000000291.MOV,양천구
1124,2,2017,정면,단어,KETI_SL_0000001124.MTS,양천구
1886,3,2017,정면,단어,KETI_SL_0000001886.MOV,양천구
2805,4,2017,정면,단어,KETI_SL_0000002805.MOV,양천구
3632,5,2017,정면,단어,KETI_SL_0000003632.MOV,양천구
4479,6,2017,정면,단어,KETI_SL_0000004479.MOV,양천구
5318,7,2017,정면,단어,KETI_SL_0000005318.MOV,양천구
6157,8,2017,정면,단어,KETI_SL_0000006157.MOV,양천구
6993,9,2017,정면,단어,KETI_SL_0000006993.MOV,양천구
7830,10,2017,정면,단어,KETI_SL_0000007830.MOV,양천구
290,1,2017,정면,단어,KETI_SL_0000000290.MOV,약사
1123,2,2017,정면,단어,KETI_SL_0000001123.MTS,약사
1885,3,2017,정면,단어,KETI_SL_0000001885.MOV,약사
2804,4,2017,정면,단어,KETI_SL_0000002804.MOV,약사
3631,5,2017,정면,단어,KETI_SL_0000003631.MOV,약사
4478,6,2017,정면,단어,KETI_SL_0000004478.MOV,약사
5317,7,2017,정면,단어,KETI_SL_0000005317.MOV,약사
6156,8,2017,정면,단어,KETI_SL_0000006156.MOV,약사
6992,9,2017,정면,단어,KETI_SL_0000006992.MOV,약사
7829,10,2017,정면,단어,KETI_SL_0000007829.MOV,약사
289,1,2017,정면,단어,KETI_SL_0000000289.MOV,약국
1122,2,2017,정면,단어,KETI_SL_0000001122.MTS,약국
1884,3,2017,정면,단어,KETI_SL_0000001884.MOV,약국
2803,4,2017,정면,단어,KETI_SL_0000002803.MOV,약국
3630,5,2017,정면,단어,KETI_SL_0000003630.MOV,약국
4477,6,2017,정면,단어,KETI_SL_0000004477.MOV,약국
5316,7,2017,정면,단어,KETI_SL_0000005316.MOV,약국
6155,8,2017,정면,단어,KETI_SL_0000006155.MOV,약국
6991,9,2017,정면,단어,KETI_SL_0000006991.MOV,약국
7828,10,2017,정면,단어,KETI_SL_0000007828.MOV,약국
288,1,2017,정면,단어,KETI_SL_0000000288.MOV,앞집
1121,2,2017,정면,단어,KETI_SL_0000001121.MTS,앞집
1883,3,2017,정면,단어,KETI_SL_0000001883.MOV,앞집
2802,4,2017,정면,단어,KETI_SL_0000002802.MOV,앞집
3629,5,2017,정면,단어,KETI_SL_0000003629.MOV,앞집
4476,6,2017,정면,단어,KETI_SL_0000004476.MOV,앞집
5315,7,2017,정면,단어,KETI_SL_0000005315.MOV,앞집
6154,8,2017,정면,단어,KETI_SL_0000006154.MOV,앞집
6990,9,2017,정면,단어,KETI_SL_0000006990.MOV,앞집
7827,10,2017,정면,단어,KETI_SL_0000007827.MOV,앞집
287,1,2017,정면,단어,KETI_SL_0000000287.MOV,앞
1120,2,2017,정면,단어,KETI_SL_0000001120.MTS,앞
1882,3,2017,정면,단어,KETI_SL_0000001882.MOV,앞
2801,4,2017,정면,단어,KETI_SL_0000002801.MOV,앞
3628,5,2017,정면,단어,KETI_SL_0000003628.MOV,앞
4475,6,2017,정면,단어,KETI_SL_0000004475.MOV,앞
5314,7,2017,정면,단어,KETI_SL_0000005314.MOV,앞
6153,8,2017,정면,단어,KETI_SL_0000006153.MOV,앞
6989,9,2017,정면,단어,KETI_SL_0000006989.MOV,앞
7826,10,2017,정면,단어,KETI_SL_0000007826.MOV,앞
286,1,2017,정면,단어,KETI_SL_0000000286.MOV,알려주세요
1119,2,2017,정면,단어,KETI_SL_0000001119.MTS,알려주세요
1881,3,2017,정면,단어,KETI_SL_0000001881.MOV,알려주세요
2800,4,2017,정면,단어,KETI_SL_0000002800.MOV,알려주세요
3627,5,2017,정면,단어,KETI_SL_0000003627.MOV,알려주세요
4474,6,2017,정면,단어,KETI_SL_0000004474.MOV,알려주세요
5313,7,2017,정면,단어,KETI_SL_0000005313.MOV,알려주세요
6152,8,2017,정면,단어,KETI_SL_0000006152.MOV,알려주세요
6988,9,2017,정면,단어,KETI_SL_0000006988.MOV,알려주세요
7825,10,2017,정면,단어,KETI_SL_0000007825.MOV,알려주세요
285,1,2017,정면,단어,KETI_SL_0000000285.MOV,안방
1118,2,2017,정면,단어,KETI_SL_0000001118.MTS,안방
1880,3,2017,정면,단어,KETI_SL_0000001880.MOV,안방
2799,4,2017,정면,단어,KETI_SL_0000002799.MOV,안방
3626,5,2017,정면,단어,KETI_SL_0000003626.MOV,안방
4473,6,2017,정면,단어,KETI_SL_0000004473.MOV,안방
5312,7,2017,정면,단어,KETI_SL_0000005312.MOV,안방
6151,8,2017,정면,단어,KETI_SL_0000006151.MOV,안방
6987,9,2017,정면,단어,KETI_SL_0000006987.MOV,안방
7824,10,2017,정면,단어,KETI_SL_0000007824.MOV,안방
284,1,2017,정면,단어,KETI_SL_0000000284.MOV,인대
1117,2,2017,정면,단어,KETI_SL_0000001117.MTS,인대
3625,5,2017,정면,단어,KETI_SL_0000003625.MOV,인대
6150,8,2017,정면,단어,KETI_SL_0000006150.MOV,인대
283,1,2017,정면,단어,KETI_SL_0000000283.MOV,아파트
1116,2,2017,정면,단어,KETI_SL_0000001116.MTS,아파트
1878,3,2017,정면,단어,KETI_SL_0000001878.MOV,아파트
2797,4,2017,정면,단어,KETI_SL_0000002797.MOV,아파트
3624,5,2017,정면,단어,KETI_SL_0000003624.MOV,아파트
4471,6,2017,정면,단어,KETI_SL_0000004471.MOV,아파트
5310,7,2017,정면,단어,KETI_SL_0000005310.MOV,아파트
6149,8,2017,정면,단어,KETI_SL_0000006149.MOV,아파트
6985,9,2017,정면,단어,KETI_SL_0000006985.MOV,아파트
7822,10,2017,정면,단어,KETI_SL_0000007822.MOV,아파트
8456,1,2017,정면,문장,KETI_SL_0000008456.MOV,아파서 못 참을것 같아요
8666,2,2017,정면,문장,KETI_SL_0000008666.MTS,아파서 못 참을것 같아요
8876,3,2017,정면,문장,KETI_SL_0000008876.MOV,아파서 못 참을것 같아요
9086,4,2017,정면,문장,KETI_SL_0000009086.MOV,아파서 못 참을것 같아요
9296,5,2017,정면,문장,KETI_SL_0000009296.MOV,아파서 못 참을것 같아요
9506,6,2017,정면,문장,KETI_SL_0000009506.MOV,아파서 못 참을것 같아요
9716,7,2017,정면,문장,KETI_SL_0000009716.MOV,아파서 못 참을것 같아요
9926,8,2017,정면,문장,KETI_SL_0000009926.MOV,아파서 못 참을것 같아요
10136,9,2017,정면,문장,KETI_SL_0000010136.MOV,아파서 못 참을것 같아요
10346,10,2017,정면,문장,KETI_SL_0000010346.MOV,아파서 못 참을것 같아요
282,1,2017,정면,단어,KETI_SL_0000000282.MOV,아줌마
1115,2,2017,정면,단어,KETI_SL_0000001115.MTS,아줌마
1876,3,2017,정면,단어,KETI_SL_0000001876.MOV,아줌마
2796,4,2017,정면,단어,KETI_SL_0000002796.MOV,아줌마
3623,5,2017,정면,단어,KETI_SL_0000003623.MOV,아줌마
4470,6,2017,정면,단어,KETI_SL_0000004470.MOV,아줌마
5309,7,2017,정면,단어,KETI_SL_0000005309.MOV,아줌마
6148,8,2017,정면,단어,KETI_SL_0000006148.MOV,아줌마
6984,9,2017,정면,단어,KETI_SL_0000006984.MOV,아줌마
7821,10,2017,정면,단어,KETI_SL_0000007821.MOV,아줌마
281,1,2017,정면,단어,KETI_SL_0000000281.MOV,아저씨
1114,2,2017,정면,단어,KETI_SL_0000001114.MTS,아저씨
1875,3,2017,정면,단어,KETI_SL_0000001875.MOV,아저씨
2795,4,2017,정면,단어,KETI_SL_0000002795.MOV,아저씨
3622,5,2017,정면,단어,KETI_SL_0000003622.MOV,아저씨
4469,6,2017,정면,단어,KETI_SL_0000004469.MOV,아저씨
5308,7,2017,정면,단어,KETI_SL_0000005308.MOV,아저씨
6147,8,2017,정면,단어,KETI_SL_0000006147.MOV,아저씨
6983,9,2017,정면,단어,KETI_SL_0000006983.MOV,아저씨
7820,10,2017,정면,단어,KETI_SL_0000007820.MOV,아저씨
8451,1,2017,정면,문장,KETI_SL_0000008451.MOV,아이를 모르는 사람이 데려갔어요
8661,2,2017,정면,문장,KETI_SL_0000008661.MTS,아이를 모르는 사람이 데려갔어요
8871,3,2017,정면,문장,KETI_SL_0000008871.MOV,아이를 모르는 사람이 데려갔어요
9081,4,2017,정면,문장,KETI_SL_0000009081.MOV,아이를 모르는 사람이 데려갔어요
9291,5,2017,정면,문장,KETI_SL_0000009291.MOV,아이를 모르는 사람이 데려갔어요
9501,6,2017,정면,문장,KETI_SL_0000009501.MOV,아이를 모르는 사람이 데려갔어요
9711,7,2017,정면,문장,KETI_SL_0000009711.MOV,아이를 모르는 사람이 데려갔어요
9921,8,2017,정면,문장,KETI_SL_0000009921.MOV,아이를 모르는 사람이 데려갔어요
10131,9,2017,정면,문장,KETI_SL_0000010131.MOV,아이를 모르는 사람이 데려갔어요
10341,10,2017,정면,문장,KETI_SL_0000010341.MOV,아이를 모르는 사람이 데려갔어요
8450,1,2017,정면,문장,KETI_SL_0000008450.MOV,아이를 공원에서 잃어버렸어요
8660,2,2017,정면,문장,KETI_SL_0000008660.MTS,아이를 공원에서 잃어버렸어요
8870,3,2017,정면,문장,KETI_SL_0000008870.MOV,아이를 공원에서 잃어버렸어요
9080,4,2017,정면,문장,KETI_SL_0000009080.MOV,아이를 공원에서 잃어버렸어요
9290,5,2017,정면,문장,KETI_SL_0000009290.MOV,아이를 공원에서 잃어버렸어요
9500,6,2017,정면,문장,KETI_SL_0000009500.MOV,아이를 공원에서 잃어버렸어요
9710,7,2017,정면,문장,KETI_SL_0000009710.MOV,아이를 공원에서 잃어버렸어요
9920,8,2017,정면,문장,KETI_SL_0000009920.MOV,아이를 공원에서 잃어버렸어요
10130,9,2017,정면,문장,KETI_SL_0000010130.MOV,아이를 공원에서 잃어버렸어요
10340,10,2017,정면,문장,KETI_SL_0000010340.MOV,아이를 공원에서 잃어버렸어요
276,1,2017,정면,단어,KETI_SL_0000000276.MOV,아이들
1113,2,2017,정면,단어,KETI_SL_0000001113.MTS,아이들
1874,3,2017,정면,단어,KETI_SL_0000001874.MOV,아이들
2790,4,2017,정면,단어,KETI_SL_0000002790.MOV,아이들
3617,5,2017,정면,단어,KETI_SL_0000003617.MOV,아이들
4464,6,2017,정면,단어,KETI_SL_0000004464.MOV,아이들
5303,7,2017,정면,단어,KETI_SL_0000005303.MOV,아이들
6142,8,2017,정면,단어,KETI_SL_0000006142.MOV,아이들
6978,9,2017,정면,단어,KETI_SL_0000006978.MOV,아이들
7819,10,2017,정면,단어,KETI_SL_0000007819.MOV,아이들
8454,1,2017,정면,문장,KETI_SL_0000008454.MOV,아이가 장난감을 삼켰어요
8664,2,2017,정면,문장,KETI_SL_0000008664.MTS,아이가 장난감을 삼켰어요
8874,3,2017,정면,문장,KETI_SL_0000008874.MOV,아이가 장난감을 삼켰어요
9084,4,2017,정면,문장,KETI_SL_0000009084.MOV,아이가 장난감을 삼켰어요
9294,5,2017,정면,문장,KETI_SL_0000009294.MOV,아이가 장난감을 삼켰어요
9504,6,2017,정면,문장,KETI_SL_0000009504.MOV,아이가 장난감을 삼켰어요
9714,7,2017,정면,문장,KETI_SL_0000009714.MOV,아이가 장난감을 삼켰어요
9924,8,2017,정면,문장,KETI_SL_0000009924.MOV,아이가 장난감을 삼켰어요
10134,9,2017,정면,문장,KETI_SL_0000010134.MOV,아이가 장난감을 삼켰어요
10344,10,2017,정면,문장,KETI_SL_0000010344.MOV,아이가 장난감을 삼켰어요
8458,1,2017,정면,문장,KETI_SL_0000008458.MOV,아이가 방에 갇혔어요
8668,2,2017,정면,문장,KETI_SL_0000008668.MTS,아이가 방에 갇혔어요
8878,3,2017,정면,문장,KETI_SL_0000008878.MOV,아이가 방에 갇혔어요
9088,4,2017,정면,문장,KETI_SL_0000009088.MOV,아이가 방에 갇혔어요
9298,5,2017,정면,문장,KETI_SL_0000009298.MOV,아이가 방에 갇혔어요
9508,6,2017,정면,문장,KETI_SL_0000009508.MOV,아이가 방에 갇혔어요
9718,7,2017,정면,문장,KETI_SL_0000009718.MOV,아이가 방에 갇혔어요
9928,8,2017,정면,문장,KETI_SL_0000009928.MOV,아이가 방에 갇혔어요
10138,9,2017,정면,문장,KETI_SL_0000010138.MOV,아이가 방에 갇혔어요
10348,10,2017,정면,문장,KETI_SL_0000010348.MOV,아이가 방에 갇혔어요
8483,1,2017,정면,문장,KETI_SL_0000008483.MOV,아이가 말벌에 쏘여서 기절했어요
8693,2,2017,정면,문장,KETI_SL_0000008693.MTS,아이가 말벌에 쏘여서 기절했어요
8903,3,2017,정면,문장,KETI_SL_0000008903.MOV,아이가 말벌에 쏘여서 기절했어요
9113,4,2017,정면,문장,KETI_SL_0000009113.MOV,아이가 말벌에 쏘여서 기절했어요
9323,5,2017,정면,문장,KETI_SL_0000009323.MOV,아이가 말벌에 쏘여서 기절했어요
9533,6,2017,정면,문장,KETI_SL_0000009533.MOV,아이가 말벌에 쏘여서 기절했어요
9743,7,2017,정면,문장,KETI_SL_0000009743.MOV,아이가 말벌에 쏘여서 기절했어요
