번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
1122,2,2017,정면,단어,KETI_SL_0000001122.MTS,135
1884,3,2017,정면,단어,KETI_SL_0000001884.MOV,135
2803,4,2017,정면,단어,KETI_SL_0000002803.MOV,135
3630,5,2017,정면,단어,KETI_SL_0000003630.MOV,135
4477,6,2017,정면,단어,KETI_SL_0000004477.MOV,135
5316,7,2017,정면,단어,KETI_SL_0000005316.MOV,135
6155,8,2017,정면,단어,KETI_SL_0000006155.MOV,135
6991,9,2017,정면,단어,KETI_SL_0000006991.MOV,135
7828,10,2017,정면,단어,KETI_SL_0000007828.MOV,135
288,1,2017,정면,단어,KETI_SL_0000000288.MOV,136
1121,2,2017,정면,단어,KETI_SL_0000001121.MTS,136
1883,3,2017,정면,단어,KETI_SL_0000001883.MOV,136
2802,4,2017,정면,단어,KETI_SL_0000002802.MOV,136
3629,5,2017,정면,단어,KETI_SL_0000003629.MOV,136
4476,6,2017,정면,단어,KETI_SL_0000004476.MOV,136
5315,7,2017,정면,단어,KETI_SL_0000005315.MOV,136
6154,8,2017,정면,단어,KETI_SL_0000006154.MOV,136
6990,9,2017,정면,단어,KETI_SL_0000006990.MOV,136
7827,10,2017,정면,단어,KETI_SL_0000007827.MOV,136
287,1,2017,정면,단어,KETI_SL_0000000287.MOV,137
1120,2,2017,정면,단어,KETI_SL_0000001120.MTS,137
1882,3,2017,정면,단어,KETI_SL_0000001882.MOV,137
2801,4,2017,정면,단어,KETI_SL_0000002801.MOV,137
3628,5,2017,정면,단어,KETI_SL_0000003628.MOV,137
4475,6,2017,정면,단어,KETI_SL_0000004475.MOV,137
5314,7,2017,정면,단어,KETI_SL_0000005314.MOV,137
6153,8,2017,정면,단어,KETI_SL_0000006153.MOV,137
6989,9,2017,정면,단어,KETI_SL_0000006989.MOV,137
7826,10,2017,정면,단어,KETI_SL_0000007826.MOV,137
286,1,2017,정면,단어,KETI_SL_0000000286.MOV,138
1119,2,2017,정면,단어,KETI_SL_0000001119.MTS,138
1881,3,2017,정면,단어,KETI_SL_0000001881.MOV,138
2800,4,2017,정면,단어,KETI_SL_0000002800.MOV,138
3627,5,2017,정면,단어,KETI_SL_0000003627.MOV,138
4474,6,2017,정면,단어,KETI_SL_0000004474.MOV,138
5313,7,2017,정면,단어,KETI_SL_0000005313.MOV,138
6152,8,2017,정면,단어,KETI_SL_0000006152.MOV,138
6988,9,2017,정면,단어,KETI_SL_0000006988.MOV,138
7825,10,2017,정면,단어,KETI_SL_0000007825.MOV,138
285,1,2017,정면,단어,KETI_SL_0000000285.MOV,139
1118,2,2017,정면,단어,KETI_SL_0000001118.MTS,139
1880,3,2017,정면,단어,KETI_SL_0000001880.MOV,139
2799,4,2017,정면,단어,KETI_SL_0000002799.MOV,139
3626,5,2017,정면,단어,KETI_SL_0000003626.MOV,139
4473,6,2017,정면,단어,KETI_SL_0000004473.MOV,139
5312,7,2017,정면,단어,KETI_SL_0000005312.MOV,139
6151,8,2017,정면,단어,KETI_SL_0000006151.MOV,139
6987,9,2017,정면,단어,KETI_SL_0000006987.MOV,139
7824,10,2017,정면,단어,KETI_SL_0000007824.MOV,139
284,1,2017,정면,단어,KETI_SL_0000000284.MOV,77
1117,2,2017,정면,단어,KETI_SL_0000001117.MTS,77
3625,5,2017,정면,단어,KETI_SL_0000003625.MOV,77
6150,8,2017,정면,단어,KETI_SL_0000006150.MOV,77
283,1,2017,정면,단어,KETI_SL_0000000283.MOV,140
1116,2,2017,정면,단어,KETI_SL_0000001116.MTS,140
1878,3,2017,정면,단어,KETI_SL_0000001878.MOV,140
2797,4,2017,정면,단어,KETI_SL_0000002797.MOV,140
3624,5,2017,정면,단어,KETI_SL_0000003624.MOV,140
4471,6,2017,정면,단어,KETI_SL_0000004471.MOV,140
5310,7,2017,정면,단어,KETI_SL_0000005310.MOV,140
6149,8,2017,정면,단어,KETI_SL_0000006149.MOV,140
6985,9,2017,정면,단어,KETI_SL_0000006985.MOV,140
7822,10,2017,정면,단어,KETI_SL_0000007822.MOV,140
282,1,2017,정면,단어,KETI_SL_0000000282.MOV,141
1115,2,2017,정면,단어,KETI_SL_0000001115.MTS,141
1876,3,2017,정면,단어,KETI_SL_0000001876.MOV,141
2796,4,2017,정면,단어,KETI_SL_0000002796.MOV,141
3623,5,2017,정면,단어,KETI_SL_0000003623.MOV,141
4470,6,2017,정면,단어,KETI_SL_0000004470.MOV,141
5309,7,2017,정면,단어,KETI_SL_0000005309.MOV,141
6148,8,2017,정면,단어,KETI_SL_0000006148.MOV,141
6984,9,2017,정면,단어,KETI_SL_0000006984.MOV,141
7821,10,2017,정면,단어,KETI_SL_0000007821.MOV,141
281,1,2017,정면,단어,KETI_SL_0000000281.MOV,142
1114,2,2017,정면,단어,KETI_SL_0000001114.MTS,142
1875,3,2017,정면,단어,KETI_SL_0000001875.MOV,142
2795,4,2017,정면,단어,KETI_SL_0000002795.MOV,142
3622,5,2017,정면,단어,KETI_SL_0000003622.MOV,142
4469,6,2017,정면,단어,KETI_SL_0000004469.MOV,142
5308,7,2017,정면,단어,KETI_SL_0000005308.MOV,142
6147,8,2017,정면,단어,KETI_SL_0000006147.MOV,142
6983,9,2017,정면,단어,KETI_SL_0000006983.MOV,142
7820,10,2017,정면,단어,KETI_SL_0000007820.MOV,142
276,1,2017,정면,단어,KETI_SL_0000000276.MOV,143
1113,2,2017,정면,단어,KETI_SL_0000001113.MTS,143
1874,3,2017,정면,단어,KETI_SL_0000001874.MOV,143
2790,4,2017,정면,단어,KETI_SL_0000002790.MOV,143
3617,5,2017,정면,단어,KETI_SL_0000003617.MOV,143
4464,6,2017,정면,단어,KETI_SL_0000004464.MOV,143
5303,7,2017,정면,단어,KETI_SL_0000005303.MOV,143
6142,8,2017,정면,단어,KETI_SL_0000006142.MOV,143
6978,9,2017,정면,단어,KETI_SL_0000006978.MOV,143
7819,10,2017,정면,단어,KETI_SL_0000007819.MOV,143
280,1,2017,정면,단어,KETI_SL_0000000280.MOV,144
1112,2,2017,정면,단어,KETI_SL_0000001112.MTS,144
1873,3,2017,정면,단어,KETI_SL_0000001873.MOV,144
2794,4,2017,정면,단어,KETI_SL_0000002794.MOV,144
3621,5,2017,정면,단어,KETI_SL_0000003621.MOV,144
4468,6,2017,정면,단어,KETI_SL_0000004468.MOV,144
5307,7,2017,정면,단어,KETI_SL_0000005307.MOV,144
6146,8,2017,정면,단어,KETI_SL_0000006146.MOV,144
6982,9,2017,정면,단어,KETI_SL_0000006982.MOV,144
7818,10,2017,정면,단어,KETI_SL_0000007818.MOV,144
216,1,2017,정면,단어,KETI_SL_0000000216.MOV,145
1111,2,2017,정면,단어,KETI_SL_0000001111.MTS,145
1872,3,2017,정면,단어,KETI_SL_0000001872.MOV,145
2730,4,2017,정면,단어,KETI_SL_0000002730.MOV,145
3769,5,2017,정면,단어,KETI_SL_0000003769.MTS,145
4404,6,2017,정면,단어,KETI_SL_0000004404.MOV,145
5242,7,2017,정면,단어,KETI_SL_0000005242.MOV,145
6082,8,2017,정면,단어,KETI_SL_0000006082.MOV,145
6918,9,2017,정면,단어,KETI_SL_0000006918.MOV,145
7817,10,2017,정면,단어,KETI_SL_0000007817.MOV,145
279,1,2017,정면,단어,KETI_SL_0000000279.MOV,146
1110,2,2017,정면,단어,KETI_SL_0000001110.MTS,146
1871,3,2017,정면,단어,KETI_SL_0000001871.MOV,146
2793,4,2017,정면,단어,KETI_SL_0000002793.MOV,146
3620,5,2017,정면,단어,KETI_SL_0000003620.MOV,146
4467,6,2017,정면,단어,KETI_SL_0000004467.MOV,146
5306,7,2017,정면,단어,KETI_SL_0000005306.MOV,146
6145,8,2017,정면,단어,KETI_SL_0000006145.MOV,146
6981,9,2017,정면,단어,KETI_SL_0000006981.MOV,146
7816,10,2017,정면,단어,KETI_SL_0000007816.MOV,146
278,1,2017,정면,단어,KETI_SL_0000000278.MOV,147
1109,2,2017,정면,단어,KETI_SL_0000001109.MTS,147
1870,3,2017,정면,단어,KETI_SL_0000001870.MOV,147
2792,4,2017,정면,단어,KETI_SL_0000002792.MOV,147
3619,5,2017,정면,단어,KETI_SL_0000003619.MOV,147
4466,6,2017,정면,단어,KETI_SL_0000004466.MOV,147
5305,7,2017,정면,단어,KETI_SL_0000005305.MOV,147
6144,8,2017,정면,단어,KETI_SL_0000006144.MOV,147
6980,9,2017,정면,단어,KETI_SL_0000006980.MOV,147
7815,10,2017,정면,단어,KETI_SL_0000007815.MOV,147
275,1,2017,정면,단어,KETI_SL_0000000275.MOV,148
1108,2,2017,정면,단어,KETI_SL_0000001108.MTS,148
1869,3,2017,정면,단어,KETI_SL_0000001869.MOV,148
2789,4,2017,정면,단어,KETI_SL_0000002789.MOV,148
3616,5,2017,정면,단어,KETI_SL_0000003616.MOV,148
4463,6,2017,정면,단어,KETI_SL_0000004463.MOV,148
5302,7,2017,정면,단어,KETI_SL_0000005302.MOV,148
6141,8,2017,정면,단어,KETI_SL_0000006141.MOV,148
6977,9,2017,정면,단어,KETI_SL_0000006977.MOV,148
7814,10,2017,정면,단어,KETI_SL_0000007814.MOV,148
199,1,2017,정면,단어,KETI_SL_0000000199.MOV,149
1107,2,2017,정면,단어,KETI_SL_0000001107.MTS,149
1868,3,2017,정면,단어,KETI_SL_0000001868.MOV,149
2713,4,2017,정면,단어,KETI_SL_0000002713.MOV,149
3768,5,2017,정면,단어,KETI_SL_0000003768.MTS,149
4387,6,2017,정면,단어,KETI_SL_0000004387.MOV,149
5183,7,2017,정면,단어,KETI_SL_0000005183.MOV,149
6065,8,2017,정면,단어,KETI_SL_0000006065.MOV,149
6901,9,2017,정면,단어,KETI_SL_0000006901.MOV,149
7813,10,2017,정면,단어,KETI_SL_0000007813.MOV,149
274,1,2017,정면,단어,KETI_SL_0000000274.MOV,150
1106,2,2017,정면,단어,KETI_SL_0000001106.MTS,150
1867,3,2017,정면,단어,KETI_SL_0000001867.MOV,150
2788,4,2017,정면,단어,KETI_SL_0000002788.MOV,150
3615,5,2017,정면,단어,KETI_SL_0000003615.MOV,150
4462,6,2017,정면,단어,KETI_SL_0000004462.MOV,150
5301,7,2017,정면,단어,KETI_SL_0000005301.MOV,150
6140,8,2017,정면,단어,KETI_SL_0000006140.MOV,150
6976,9,2017,정면,단어,KETI_SL_0000006976.MOV,150
7812,10,2017,정면,단어,KETI_SL_0000007812.MOV,150
273,1,2017,정면,단어,KETI_SL_0000000273.MOV,151
1105,2,2017,정면,단어,KETI_SL_0000001105.MTS,151
1865,3,2017,정면,단어,KETI_SL_0000001865.MOV,151
2787,4,2017,정면,단어,KETI_SL_0000002787.MOV,151
3614,5,2017,정면,단어,KETI_SL_0000003614.MOV,151
4461,6,2017,정면,단어,KETI_SL_0000004461.MOV,151
5300,7,2017,정면,단어,KETI_SL_0000005300.MOV,151
6139,8,2017,정면,단어,KETI_SL_0000006139.MOV,151
6975,9,2017,정면,단어,KETI_SL_0000006975.MOV,151
7811,10,2017,정면,단어,KETI_SL_0000007811.MOV,151
272,1,2017,정면,단어,KETI_SL_0000000272.MOV,152
1104,2,2017,정면,단어,KETI_SL_0000001104.MTS,152
1864,3,2017,정면,단어,KETI_SL_0000001864.MOV,152
2786,4,2017,정면,단어,KETI_SL_0000002786.MOV,152
3613,5,2017,정면,단어,KETI_SL_0000003613.MOV,152
4460,6,2017,정면,단어,KETI_SL_0000004460.MOV,152
5299,7,2017,정면,단어,KETI_SL_0000005299.MOV,152
6138,8,2017,정면,단어,KETI_SL_0000006138.MOV,152
6974,9,2017,정면,단어,KETI_SL_0000006974.MOV,152
7810,10,2017,정면,단어,KETI_SL_0000007810.MOV,152
271,1,2017,정면,단어,KETI_SL_0000000271.MOV,153
1103,2,2017,정면,단어,KETI_SL_0000001103.MTS,153
1863,3,2017,정면,단어,KETI_SL_0000001863.MOV,153
2785,4,2017,정면,단어,KETI_SL_0000002785.MOV,153
3612,5,2017,정면,단어,KETI_SL_0000003612.MOV,153
4459,6,2017,정면,단어,KETI_SL_0000004459.MOV,153
5298,7,2017,정면,단어,KETI_SL_0000005298.MOV,153
6137,8,2017,정면,단어,KETI_SL_0000006137.MOV,153
6973,9,2017,정면,단어,KETI_SL_0000006973.MOV,153
7809,10,2017,정면,단어,KETI_SL_0000007809.MOV,153
270,1,2017,정면,단어,KETI_SL_0000000270.MOV,154
1102,2,2017,정면,단어,KETI_SL_0000001102.MTS,154
1862,3,2017,정면,단어,KETI_SL_0000001862.MOV,154
2784,4,2017,정면,단어,KETI_SL_0000002784.MOV,154
3611,5,2017,정면,단어,KETI_SL_0000003611.MOV,154
4458,6,2017,정면,단어,KETI_SL_0000004458.MOV,154
5297,7,2017,정면,단어,KETI_SL_0000005297.MOV,154
6136,8,2017,정면,단어,KETI_SL_0000006136.MOV,154
6972,9,2017,정면,단어,KETI_SL_0000006972.MOV,154
7808,10,2017,정면,단어,KETI_SL_0000007808.MOV,154
269,1,2017,정면,단어,KETI_SL_0000000269.MOV,155
1101,2,2017,정면,단어,KETI_SL_0000001101.MTS,155
1861,3,2017,정면,단어,KETI_SL_0000001861.MOV,155
2783,4,2017,정면,단어,KETI_SL_0000002783.MOV,155
3610,5,2017,정면,단어,KETI_SL_0000003610.MOV,155
4457,6,2017,정면,단어,KETI_SL_0000004457.MOV,155
5296,7,2017,정면,단어,KETI_SL_0000005296.MOV,155
6135,8,2017,정면,단어,KETI_SL_0000006135.MOV,155
6971,9,2017,정면,단어,KETI_SL_0000006971.MOV,155
7807,10,2017,정면,단어,KETI_SL_0000007807.MOV,155
268,1,2017,정면,단어,KETI_SL_0000000268.MOV,156
1100,2,2017,정면,단어,KETI_SL_0000001100.MTS,156
1860,3,2017,정면,단어,KETI_SL_0000001860.MOV,156
2782,4,2017,정면,단어,KETI_SL_0000002782.MOV,156
3609,5,2017,정면,단어,KETI_SL_0000003609.MOV,156
4456,6,2017,정면,단어,KETI_SL_0000004456.MOV,156
5295,7,2017,정면,단어,KETI_SL_0000005295.MOV,156
6134,8,2017,정면,단어,KETI_SL_0000006134.MOV,156
6970,9,2017,정면,단어,KETI_SL_0000006970.MOV,156
7806,10,2017,정면,단어,KETI_SL_0000007806.MOV,156
267,1,2017,정면,단어,KETI_SL_0000000267.MOV,157
1099,2,2017,정면,단어,KETI_SL_0000001099.MTS,157
1859,3,2017,정면,단어,KETI_SL_0000001859.MOV,157
2781,4,2017,정면,단어,KETI_SL_0000002781.MOV,157
3608,5,2017,정면,단어,KETI_SL_0000003608.MOV,157
4455,6,2017,정면,단어,KETI_SL_0000004455.MOV,157
5294,7,2017,정면,단어,KETI_SL_0000005294.MOV,157
6133,8,2017,정면,단어,KETI_SL_0000006133.MOV,157
6969,9,2017,정면,단어,KETI_SL_0000006969.MOV,157
7805,10,2017,정면,단어,KETI_SL_0000007805.MOV,157
266,1,2017,정면,단어,KETI_SL_0000000266.MOV,158
1098,2,2017,정면,단어,KETI_SL_0000001098.MTS,158
1858,3,2017,정면,단어,KETI_SL_0000001858.MOV,158
2780,4,2017,정면,단어,KETI_SL_0000002780.MOV,158
3607,5,2017,정면,단어,KETI_SL_0000003607.MOV,158
4454,6,2017,정면,단어,KETI_SL_0000004454.MOV,158
5293,7,2017,정면,단어,KETI_SL_0000005293.MOV,158
6132,8,2017,정면,단어,KETI_SL_0000006132.MOV,158
6968,9,2017,정면,단어,KETI_SL_0000006968.MOV,158
7804,10,2017,정면,단어,KETI_SL_0000007804.MOV,158
265,1,2017,정면,단어,KETI_SL_0000000265.MOV,159
1097,2,2017,정면,단어,KETI_SL_0000001097.MTS,159
1857,3,2017,정면,단어,KETI_SL_0000001857.MOV,159
2779,4,2017,정면,단어,KETI_SL_0000002779.MOV,159
3767,5,2017,정면,단어,KETI_SL_0000003767.MTS,159
4453,6,2017,정면,단어,KETI_SL_0000004453.MOV,159
5292,7,2017,정면,단어,KETI_SL_0000005292.MOV,159
6131,8,2017,정면,단어,KETI_SL_0000006131.MOV,159
6967,9,2017,정면,단어,KETI_SL_0000006967.MOV,159
7803,10,2017,정면,단어,KETI_SL_0000007803.MOV,159
264,1,2017,정면,단어,KETI_SL_0000000264.MOV,160
1096,2,2017,정면,단어,KETI_SL_0000001096.MTS,160
1856,3,2017,정면,단어,KETI_SL_0000001856.MOV,160
2778,4,2017,정면,단어,KETI_SL_0000002778.MOV,160
3606,5,2017,정면,단어,KETI_SL_0000003606.MOV,160
4452,6,2017,정면,단어,KETI_SL_0000004452.MOV,160
5291,7,2017,정면,단어,KETI_SL_0000005291.MOV,160
6130,8,2017,정면,단어,KETI_SL_0000006130.MOV,160
6966,9,2017,정면,단어,KETI_SL_0000006966.MOV,160
7802,10,2017,정면,단어,KETI_SL_0000007802.MOV,160
263,1,2017,정면,단어,KETI_SL_0000000263.MOV,161
1095,2,2017,정면,단어,KETI_SL_0000001095.MTS,161
1854,3,2017,정면,단어,KETI_SL_0000001854.MOV,161
2777,4,2017,정면,단어,KETI_SL_0000002777.MOV,161
3605,5,2017,정면,단어,KETI_SL_0000003605.MOV,161
4451,6,2017,정면,단어,KETI_SL_0000004451.MOV,161
5290,7,2017,정면,단어,KETI_SL_0000005290.MOV,161
6129,8,2017,정면,단어,KETI_SL_0000006129.MOV,161
6965,9,2017,정면,단어,KETI_SL_0000006965.MOV,161
7801,10,2017,정면,단어,KETI_SL_0000007801.MOV,161
262,1,2017,정면,단어,KETI_SL_0000000262.MOV,162
1094,2,2017,정면,단어,KETI_SL_0000001094.MTS,162
1853,3,2017,정면,단어,KETI_SL_0000001853.MOV,162
2776,4,2017,정면,단어,KETI_SL_0000002776.MOV,162
3604,5,2017,정면,단어,KETI_SL_0000003604.MOV,162
4450,6,2017,정면,단어,KETI_SL_0000004450.MOV,162
5289,7,2017,정면,단어,KETI_SL_0000005289.MOV,162
6128,8,2017,정면,단어,KETI_SL_0000006128.MOV,162
6964,9,2017,정면,단어,KETI_SL_0000006964.MOV,162
7800,10,2017,정면,단어,KETI_SL_0000007800.MOV,162
261,1,2017,정면,단어,KETI_SL_0000000261.MOV,163
1093,2,2017,정면,단어,KETI_SL_0000001093.MTS,163
1852,3,2017,정면,단어,KETI_SL_0000001852.MOV,163
2775,4,2017,정면,단어,KETI_SL_0000002775.MOV,163
3603,5,2017,정면,단어,KETI_SL_0000003603.MOV,163
4449,6,2017,정면,단어,KETI_SL_0000004449.MOV,163
5288,7,2017,정면,단어,KETI_SL_0000005288.MOV,163
6127,8,2017,정면,단어,KETI_SL_0000006127.MOV,163
6963,9,2017,정면,단어,KETI_SL_0000006963.MOV,163
7799,10,2017,정면,단어,KETI_SL_0000007799.MOV,163
260,1,2017,정면,단어,KETI_SL_0000000260.MOV,164
1092,2,2017,정면,단어,KETI_SL_0000001092.MTS,164
1851,3,2017,정면,단어,KETI_SL_0000001851.MOV,164
2774,4,2017,정면,단어,KETI_SL_0000002774.MOV,164
3602,5,2017,정면,단어,KETI_SL_0000003602.MOV,164
4448,6,2017,정면,단어,KETI_SL_0000004448.MOV,164
5287,7,2017,정면,단어,KETI_SL_0000005287.MOV,164
6126,8,2017,정면,단어,KETI_SL_0000006126.MOV,164
6962,9,2017,정면,단어,KETI_SL_0000006962.MOV,164
7798,10,2017,정면,단어,KETI_SL_0000007798.MOV,164
259,1,2017,정면,단어,KETI_SL_0000000259.MOV,165
1091,2,2017,정면,단어,KETI_SL_0000001091.MTS,165
1850,3,2017,정면,단어,KETI_SL_0000001850.MOV,165
2773,4,2017,정면,단어,KETI_SL_0000002773.MOV,165
3601,5,2017,정면,단어,KETI_SL_0000003601.MOV,165
4447,6,2017,정면,단어,KETI_SL_0000004447.MOV,165
5286,7,2017,정면,단어,KETI_SL_0000005286.MOV,165
6125,8,2017,정면,단어,KETI_SL_0000006125.MOV,165
6961,9,2017,정면,단어,KETI_SL_0000006961.MOV,165
7797,10,2017,정면,단어,KETI_SL_0000007797.MOV,165
258,1,2017,정면,단어,KETI_SL_0000000258.MOV,166
1090,2,2017,정면,단어,KETI_SL_0000001090.MTS,166
1849,3,2017,정면,단어,KETI_SL_0000001849.MOV,166
2772,4,2017,정면,단어,KETI_SL_0000002772.MOV,166
3600,5,2017,정면,단어,KETI_SL_0000003600.MOV,166
4446,6,2017,정면,단어,KETI_SL_0000004446.MOV,166
5285,7,2017,정면,단어,KETI_SL_0000005285.MOV,166
6124,8,2017,정면,단어,KETI_SL_0000006124.MOV,166
6960,9,2017,정면,단어,KETI_SL_0000006960.MOV,166
7796,10,2017,정면,단어,KETI_SL_0000007796.MOV,166
257,1,2017,정면,단어,KETI_SL_0000000257.MOV,167
1089,2,2017,정면,단어,KETI_SL_0000001089.MTS,167
1848,3,2017,정면,단어,KETI_SL_0000001848.MOV,167
2771,4,2017,정면,단어,KETI_SL_0000002771.MOV,167
3599,5,2017,정면,단어,KETI_SL_0000003599.MOV,167
4445,6,2017,정면,단어,KETI_SL_0000004445.MOV,167
5284,7,2017,정면,단어,KETI_SL_0000005284.MOV,167
6123,8,2017,정면,단어,KETI_SL_0000006123.MOV,167
6959,9,2017,정면,단어,KETI_SL_0000006959.MOV,167
7795,10,2017,정면,단어,KETI_SL_0000007795.MOV,167
256,1,2017,정면,단어,KETI_SL_0000000256.MOV,168
1088,2,2017,정면,단어,KETI_SL_0000001088.MTS,168
1847,3,2017,정면,단어,KETI_SL_0000001847.MOV,168
2770,4,2017,정면,단어,KETI_SL_0000002770.MOV,168
3598,5,2017,정면,단어,KETI_SL_0000003598.MOV,168
4444,6,2017,정면,단어,KETI_SL_0000004444.MOV,168
5283,7,2017,정면,단어,KETI_SL_0000005283.MOV,168
6122,8,2017,정면,단어,KETI_SL_0000006122.MOV,168
6958,9,2017,정면,단어,KETI_SL_0000006958.MOV,168
7794,10,2017,정면,단어,KETI_SL_0000007794.MOV,168
255,1,2017,정면,단어,KETI_SL_0000000255.MOV,169
1087,2,2017,정면,단어,KETI_SL_0000001087.MTS,169
1846,3,2017,정면,단어,KETI_SL_0000001846.MOV,169
2769,4,2017,정면,단어,KETI_SL_0000002769.MOV,169
3597,5,2017,정면,단어,KETI_SL_0000003597.MOV,169
4443,6,2017,정면,단어,KETI_SL_0000004443.MOV,169
5282,7,2017,정면,단어,KETI_SL_0000005282.MOV,169
6121,8,2017,정면,단어,KETI_SL_0000006121.MOV,169
6957,9,2017,정면,단어,KETI_SL_0000006957.MOV,169
7793,10,2017,정면,단어,KETI_SL_0000007793.MOV,169
254,1,2017,정면,단어,KETI_SL_0000000254.MOV,170
1086,2,2017,정면,단어,KETI_SL_0000001086.MTS,170
1845,3,2017,정면,단어,KETI_SL_0000001845.MOV,170
2768,4,2017,정면,단어,KETI_SL_0000002768.MOV,170
3596,5,2017,정면,단어,KETI_SL_0000003596.MOV,170
4442,6,2017,정면,단어,KETI_SL_0000004442.MOV,170
5281,7,2017,정면,단어,KETI_SL_0000005281.MOV,170
6120,8,2017,정면,단어,KETI_SL_0000006120.MOV,170
6956,9,2017,정면,단어,KETI_SL_0000006956.MOV,170
7792,10,2017,정면,단어,KETI_SL_0000007792.MOV,170
253,1,2017,정면,단어,KETI_SL_0000000253.MOV,171
1085,2,2017,정면,단어,KETI_SL_0000001085.MTS,171
1843,3,2017,정면,단어,KETI_SL_0000001843.MOV,171
2767,4,2017,정면,단어,KETI_SL_0000002767.MOV,171
3595,5,2017,정면,단어,KETI_SL_0000003595.MOV,171
4441,6,2017,정면,단어,KETI_SL_0000004441.MOV,171
5280,7,2017,정면,단어,KETI_SL_0000005280.MOV,171
6119,8,2017,정면,단어,KETI_SL_0000006119.MOV,171
6955,9,2017,정면,단어,KETI_SL_0000006955.MOV,171
7791,10,2017,정면,단어,KETI_SL_0000007791.MOV,171
252,1,2017,정면,단어,KETI_SL_0000000252.MOV,172
1084,2,2017,정면,단어,KETI_SL_0000001084.MTS,172
1842,3,2017,정면,단어,KETI_SL_0000001842.MOV,172
2766,4,2017,정면,단어,KETI_SL_0000002766.MOV,172
3594,5,2017,정면,단어,KETI_SL_0000003594.MOV,172
4440,6,2017,정면,단어,KETI_SL_0000004440.MOV,172
5279,7,2017,정면,단어,KETI_SL_0000005279.MOV,172
6118,8,2017,정면,단어,KETI_SL_0000006118.MOV,172
6954,9,2017,정면,단어,KETI_SL_0000006954.MOV,172
7790,10,2017,정면,단어,KETI_SL_0000007790.MOV,172
251,1,2017,정면,단어,KETI_SL_0000000251.MOV,173
1083,2,2017,정면,단어,KETI_SL_0000001083.MTS,173
1841,3,2017,정면,단어,KETI_SL_0000001841.MOV,173
2765,4,2017,정면,단어,KETI_SL_0000002765.MOV,173
3593,5,2017,정면,단어,KETI_SL_0000003593.MOV,173
4439,6,2017,정면,단어,KETI_SL_0000004439.MOV,173
5278,7,2017,정면,단어,KETI_SL_0000005278.MOV,173
6117,8,2017,정면,단어,KETI_SL_0000006117.MOV,173
6953,9,2017,정면,단어,KETI_SL_0000006953.MOV,173
7789,10,2017,정면,단어,KETI_SL_0000007789.MOV,173
250,1,2017,정면,단어,KETI_SL_0000000250.MOV,174
1082,2,2017,정면,단어,KETI_SL_0000001082.MTS,174
1840,3,2017,정면,단어,KETI_SL_0000001840.MOV,174
2764,4,2017,정면,단어,KETI_SL_0000002764.MOV,174
3592,5,2017,정면,단어,KETI_SL_0000003592.MOV,174
4438,6,2017,정면,단어,KETI_SL_0000004438.MOV,174
5277,7,2017,정면,단어,KETI_SL_0000005277.MOV,174
6116,8,2017,정면,단어,KETI_SL_0000006116.MOV,174
6952,9,2017,정면,단어,KETI_SL_0000006952.MOV,174
7788,10,2017,정면,단어,KETI_SL_0000007788.MOV,174
249,1,2017,정면,단어,KETI_SL_0000000249.MOV,175
1081,2,2017,정면,단어,KETI_SL_0000001081.MTS,175
1839,3,2017,정면,단어,KETI_SL_0000001839.MOV,175
2763,4,2017,정면,단어,KETI_SL_0000002763.MOV,175
3591,5,2017,정면,단어,KETI_SL_0000003591.MOV,175
4437,6,2017,정면,단어,KETI_SL_0000004437.MOV,175
5276,7,2017,정면,단어,KETI_SL_0000005276.MOV,175
6115,8,2017,정면,단어,KETI_SL_0000006115.MOV,175
6951,9,2017,정면,단어,KETI_SL_0000006951.MOV,175
7787,10,2017,정면,단어,KETI_SL_0000007787.MOV,175
248,1,2017,정면,단어,KETI_SL_0000000248.MOV,176
